Episode: 0, step: 9, Pop: 7/5, Epsilon: 1.00, Mean Loss: 76.03, Median Loss: 76.03, Std Loss: 76.03, Mean Reward: -0.30, Median Reward: 0.00, Std Reward: -28.60
Episode: 26, step: 9, Pop: 7/5, Epsilon: 0.89, Mean Loss: 59.06, Median Loss: 59.06, Std Loss: 59.06, Mean Reward: 0.25, Median Reward: 2.00, Std Reward: 21.30
Episode: 27, step: 9, Pop: 5/5, Epsilon: 0.89, Mean Loss: 41.52, Median Loss: 41.52, Std Loss: 41.52, Mean Reward: -2.52, Median Reward: 0.00, Std Reward: -189.30
Episode: 28, step: 9, Pop: 8/5, Epsilon: 0.89, Mean Loss: 35.15, Median Loss: 35.15, Std Loss: 35.15, Mean Reward: -1.13, Median Reward: 0.00, Std Reward: -96.90
Episode: 29, step: 9, Pop: 8/5, Epsilon: 0.88, Mean Loss: 42.92, Median Loss: 42.92, Std Loss: 42.92, Mean Reward: -1.37, Median Reward: 0.00, Std Reward: -110.80
Episode: 30, step: 9, Pop: 6/5, Epsilon: 0.88, Mean Loss: 30.51, Median Loss: 30.51, Std Loss: 30.51, Mean Reward: -1.71, Median Reward: 0.00, Std Reward: -140.10
Episode: 31, step: 9, Pop: 6/5, Epsilon: 0.87, Mean Loss: 69.12, Median Loss: 69.12, Std Loss: 69.12, Mean Reward: -1.98, Median Reward: 0.00, Std Reward: -154.30
Episode: 32, step: 9, Pop: 8/5, Epsilon: 0.87, Mean Loss: 39.08, Median Loss: 39.08, Std Loss: 39.08, Mean Reward: -0.47, Median Reward: 0.00, Std Reward: -43.10
Episode: 33, step: 9, Pop: 9/5, Epsilon: 0.87, Mean Loss: 40.12, Median Loss: 40.12, Std Loss: 40.12, Mean Reward: 1.10, Median Reward: 2.00, Std Reward: 107.80
Episode: 34, step: 9, Pop: 7/5, Epsilon: 0.86, Mean Loss: 77.24, Median Loss: 77.24, Std Loss: 77.24, Mean Reward: -0.22, Median Reward: 0.00, Std Reward: -17.30
Episode: 35, step: 9, Pop: 8/5, Epsilon: 0.86, Mean Loss: 56.16, Median Loss: 56.16, Std Loss: 56.16, Mean Reward: 0.42, Median Reward: 2.00, Std Reward: 36.00
Episode: 36, step: 9, Pop: 7/5, Epsilon: 0.86, Mean Loss: 62.69, Median Loss: 62.69, Std Loss: 62.69, Mean Reward: 1.32, Median Reward: 2.00, Std Reward: 110.90
Episode: 37, step: 9, Pop: 3/5, Epsilon: 0.85, Mean Loss: 55.97, Median Loss: 55.97, Std Loss: 55.97, Mean Reward: -0.53, Median Reward: 0.00, Std Reward: -30.00
Episode: 38, step: 9, Pop: 9/5, Epsilon: 0.85, Mean Loss: 47.81, Median Loss: 47.81, Std Loss: 47.81, Mean Reward: 1.82, Median Reward: 2.00, Std Reward: 165.40
Episode: 39, step: 9, Pop: 8/5, Epsilon: 0.84, Mean Loss: 52.89, Median Loss: 52.89, Std Loss: 52.89, Mean Reward: -0.13, Median Reward: 0.00, Std Reward: -11.00
Episode: 40, step: 9, Pop: 7/5, Epsilon: 0.84, Mean Loss: 39.57, Median Loss: 39.57, Std Loss: 39.57, Mean Reward: 1.26, Median Reward: 2.00, Std Reward: 97.30
Episode: 41, step: 9, Pop: 7/5, Epsilon: 0.84, Mean Loss: 27.18, Median Loss: 27.18, Std Loss: 27.18, Mean Reward: -0.11, Median Reward: 2.00, Std Reward: -8.40
Episode: 42, step: 9, Pop: 4/5, Epsilon: 0.83, Mean Loss: 36.02, Median Loss: 36.02, Std Loss: 36.02, Mean Reward: -1.13, Median Reward: 2.00, Std Reward: -80.00
Episode: 43, step: 9, Pop: 7/5, Epsilon: 0.83, Mean Loss: 55.14, Median Loss: 55.14, Std Loss: 55.14, Mean Reward: -0.24, Median Reward: 2.00, Std Reward: -19.60
Episode: 44, step: 9, Pop: 6/5, Epsilon: 0.83, Mean Loss: 43.71, Median Loss: 43.71, Std Loss: 43.71, Mean Reward: -0.02, Median Reward: 0.00, Std Reward: -2.10
Episode: 45, step: 9, Pop: 8/5, Epsilon: 0.82, Mean Loss: 45.34, Median Loss: 45.34, Std Loss: 45.34, Mean Reward: -2.14, Median Reward: 0.00, Std Reward: -184.40
Episode: 46, step: 9, Pop: 7/5, Epsilon: 0.82, Mean Loss: 33.42, Median Loss: 33.42, Std Loss: 33.42, Mean Reward: -0.27, Median Reward: 2.00, Std Reward: -24.90
Episode: 47, step: 9, Pop: 8/5, Epsilon: 0.81, Mean Loss: 44.78, Median Loss: 44.78, Std Loss: 44.78, Mean Reward: 1.01, Median Reward: 1.00, Std Reward: 90.80
Episode: 48, step: 9, Pop: 8/5, Epsilon: 0.81, Mean Loss: 56.87, Median Loss: 56.87, Std Loss: 56.87, Mean Reward: -2.03, Median Reward: 0.00, Std Reward: -181.00
Episode: 49, step: 9, Pop: 5/5, Epsilon: 0.81, Mean Loss: 40.32, Median Loss: 40.32, Std Loss: 40.32, Mean Reward: -0.54, Median Reward: 0.00, Std Reward: -38.50
Episode: 50, step: 9, Pop: 5/5, Epsilon: 0.81, Mean Loss: 35.70, Median Loss: 35.70, Std Loss: 35.70, Mean Reward: 0.57, Median Reward: 2.00, Std Reward: 46.70
Episode: 51, step: 9, Pop: 9/5, Epsilon: 0.80, Mean Loss: 38.12, Median Loss: 38.12, Std Loss: 38.12, Mean Reward: 0.07, Median Reward: 0.00, Std Reward: 6.40
Episode: 52, step: 9, Pop: 9/5, Epsilon: 0.80, Mean Loss: 40.05, Median Loss: 40.05, Std Loss: 40.05, Mean Reward: -0.38, Median Reward: 0.00, Std Reward: -34.60
Episode: 53, step: 9, Pop: 8/5, Epsilon: 0.79, Mean Loss: 61.36, Median Loss: 61.36, Std Loss: 61.36, Mean Reward: 0.91, Median Reward: 2.00, Std Reward: 78.60
Episode: 54, step: 9, Pop: 8/5, Epsilon: 0.79, Mean Loss: 51.13, Median Loss: 51.13, Std Loss: 51.13, Mean Reward: -1.09, Median Reward: 0.00, Std Reward: -104.60
Episode: 55, step: 9, Pop: 7/5, Epsilon: 0.79, Mean Loss: 23.25, Median Loss: 23.25, Std Loss: 23.25, Mean Reward: 0.41, Median Reward: 0.00, Std Reward: 36.90
Episode: 56, step: 9, Pop: 6/5, Epsilon: 0.78, Mean Loss: 44.26, Median Loss: 44.26, Std Loss: 44.26, Mean Reward: -1.84, Median Reward: 0.00, Std Reward: -145.00
Episode: 57, step: 9, Pop: 7/5, Epsilon: 0.78, Mean Loss: 37.09, Median Loss: 37.09, Std Loss: 37.09, Mean Reward: 0.59, Median Reward: 0.00, Std Reward: 46.90
Episode: 58, step: 9, Pop: 6/5, Epsilon: 0.78, Mean Loss: 42.61, Median Loss: 42.61, Std Loss: 42.61, Mean Reward: -0.33, Median Reward: 2.00, Std Reward: -22.90
Episode: 59, step: 9, Pop: 7/5, Epsilon: 0.77, Mean Loss: 43.99, Median Loss: 43.99, Std Loss: 43.99, Mean Reward: 1.22, Median Reward: 0.00, Std Reward: 92.50
Episode: 60, step: 9, Pop: 7/5, Epsilon: 0.77, Mean Loss: 18.40, Median Loss: 18.40, Std Loss: 18.40, Mean Reward: 1.25, Median Reward: 2.00, Std Reward: 101.50
Episode: 61, step: 9, Pop: 5/5, Epsilon: 0.77, Mean Loss: 45.88, Median Loss: 45.88, Std Loss: 45.88, Mean Reward: -0.90, Median Reward: 0.00, Std Reward: -60.00
Episode: 62, step: 9, Pop: 6/5, Epsilon: 0.76, Mean Loss: 26.54, Median Loss: 26.54, Std Loss: 26.54, Mean Reward: -0.54, Median Reward: 2.00, Std Reward: -45.00
Episode: 63, step: 9, Pop: 8/5, Epsilon: 0.76, Mean Loss: 50.75, Median Loss: 50.75, Std Loss: 50.75, Mean Reward: -0.61, Median Reward: 0.00, Std Reward: -57.10
Episode: 64, step: 9, Pop: 8/5, Epsilon: 0.76, Mean Loss: 58.26, Median Loss: 58.26, Std Loss: 58.26, Mean Reward: -2.05, Median Reward: 0.00, Std Reward: -186.30
Episode: 65, step: 9, Pop: 9/5, Epsilon: 0.76, Mean Loss: 55.06, Median Loss: 55.06, Std Loss: 55.06, Mean Reward: 0.89, Median Reward: 2.00, Std Reward: 82.50
Episode: 66, step: 9, Pop: 7/5, Epsilon: 0.75, Mean Loss: 48.03, Median Loss: 48.03, Std Loss: 48.03, Mean Reward: 1.04, Median Reward: 1.00, Std Reward: 89.80
Episode: 67, step: 9, Pop: 9/5, Epsilon: 0.75, Mean Loss: 18.96, Median Loss: 18.96, Std Loss: 18.96, Mean Reward: 1.39, Median Reward: 2.00, Std Reward: 136.50
Episode: 68, step: 9, Pop: 6/5, Epsilon: 0.74, Mean Loss: 54.01, Median Loss: 54.01, Std Loss: 54.01, Mean Reward: -0.35, Median Reward: 1.00, Std Reward: -29.00
Episode: 69, step: 9, Pop: 7/5, Epsilon: 0.74, Mean Loss: 42.53, Median Loss: 42.53, Std Loss: 42.53, Mean Reward: 2.76, Median Reward: 2.00, Std Reward: 231.80
Episode: 70, step: 9, Pop: 8/5, Epsilon: 0.74, Mean Loss: 32.59, Median Loss: 32.59, Std Loss: 32.59, Mean Reward: -0.11, Median Reward: 0.00, Std Reward: -9.70
Episode: 71, step: 9, Pop: 6/5, Epsilon: 0.73, Mean Loss: 36.62, Median Loss: 36.62, Std Loss: 36.62, Mean Reward: -1.47, Median Reward: 0.00, Std Reward: -110.50
Episode: 72, step: 9, Pop: 7/5, Epsilon: 0.73, Mean Loss: 43.65, Median Loss: 43.65, Std Loss: 43.65, Mean Reward: 1.21, Median Reward: 2.00, Std Reward: 100.70
Episode: 73, step: 9, Pop: 7/5, Epsilon: 0.73, Mean Loss: 26.46, Median Loss: 26.46, Std Loss: 26.46, Mean Reward: -1.93, Median Reward: 0.00, Std Reward: -152.40
Episode: 74, step: 9, Pop: 7/5, Epsilon: 0.73, Mean Loss: 25.69, Median Loss: 25.69, Std Loss: 25.69, Mean Reward: -0.62, Median Reward: 0.00, Std Reward: -52.00
Episode: 75, step: 9, Pop: 7/5, Epsilon: 0.72, Mean Loss: 38.03, Median Loss: 38.03, Std Loss: 38.03, Mean Reward: -0.64, Median Reward: 0.00, Std Reward: -62.50
Episode: 76, step: 9, Pop: 3/5, Epsilon: 0.72, Mean Loss: 33.66, Median Loss: 33.66, Std Loss: 33.66, Mean Reward: -0.67, Median Reward: 0.00, Std Reward: -32.40
Episode: 77, step: 9, Pop: 7/5, Epsilon: 0.72, Mean Loss: 20.98, Median Loss: 20.98, Std Loss: 20.98, Mean Reward: -0.06, Median Reward: 0.00, Std Reward: -4.90
Episode: 78, step: 9, Pop: 4/5, Epsilon: 0.71, Mean Loss: 35.67, Median Loss: 35.67, Std Loss: 35.67, Mean Reward: -0.44, Median Reward: 0.00, Std Reward: -29.60
Episode: 79, step: 9, Pop: 7/5, Epsilon: 0.71, Mean Loss: 43.70, Median Loss: 43.70, Std Loss: 43.70, Mean Reward: -0.18, Median Reward: 0.00, Std Reward: -14.80
Episode: 80, step: 9, Pop: 7/5, Epsilon: 0.71, Mean Loss: 25.56, Median Loss: 25.56, Std Loss: 25.56, Mean Reward: 0.79, Median Reward: 2.00, Std Reward: 64.50
Episode: 81, step: 9, Pop: 7/5, Epsilon: 0.70, Mean Loss: 37.53, Median Loss: 37.53, Std Loss: 37.53, Mean Reward: 2.14, Median Reward: 2.00, Std Reward: 178.00
Episode: 82, step: 9, Pop: 7/5, Epsilon: 0.70, Mean Loss: 25.32, Median Loss: 25.32, Std Loss: 25.32, Mean Reward: 1.91, Median Reward: 2.00, Std Reward: 162.70
Episode: 83, step: 9, Pop: 8/5, Epsilon: 0.70, Mean Loss: 38.08, Median Loss: 38.08, Std Loss: 38.08, Mean Reward: 0.22, Median Reward: 0.00, Std Reward: 19.40
Episode: 84, step: 9, Pop: 8/5, Epsilon: 0.70, Mean Loss: 29.11, Median Loss: 29.11, Std Loss: 29.11, Mean Reward: 0.11, Median Reward: 2.00, Std Reward: 9.60
Episode: 85, step: 9, Pop: 3/5, Epsilon: 0.69, Mean Loss: 23.20, Median Loss: 23.20, Std Loss: 23.20, Mean Reward: -0.37, Median Reward: 2.00, Std Reward: -24.00
Episode: 86, step: 9, Pop: 5/5, Epsilon: 0.69, Mean Loss: 39.82, Median Loss: 39.82, Std Loss: 39.82, Mean Reward: 0.21, Median Reward: 0.00, Std Reward: 15.80
Episode: 87, step: 9, Pop: 9/5, Epsilon: 0.69, Mean Loss: 28.03, Median Loss: 28.03, Std Loss: 28.03, Mean Reward: 2.13, Median Reward: 2.00, Std Reward: 196.00
Episode: 88, step: 9, Pop: 8/5, Epsilon: 0.69, Mean Loss: 43.93, Median Loss: 43.93, Std Loss: 43.93, Mean Reward: 0.59, Median Reward: 2.00, Std Reward: 52.50
Episode: 89, step: 9, Pop: 7/5, Epsilon: 0.68, Mean Loss: 33.91, Median Loss: 33.91, Std Loss: 33.91, Mean Reward: -0.07, Median Reward: 0.00, Std Reward: -6.10
Episode: 90, step: 9, Pop: 10/5, Epsilon: 0.68, Mean Loss: 33.00, Median Loss: 33.00, Std Loss: 33.00, Mean Reward: -0.91, Median Reward: 0.00, Std Reward: -90.50
Episode: 91, step: 9, Pop: 7/5, Epsilon: 0.68, Mean Loss: 33.52, Median Loss: 33.52, Std Loss: 33.52, Mean Reward: 1.54, Median Reward: 2.00, Std Reward: 121.40
Episode: 92, step: 9, Pop: 7/5, Epsilon: 0.67, Mean Loss: 19.53, Median Loss: 19.53, Std Loss: 19.53, Mean Reward: -0.18, Median Reward: 0.00, Std Reward: -16.00
Episode: 93, step: 9, Pop: 6/5, Epsilon: 0.67, Mean Loss: 20.07, Median Loss: 20.07, Std Loss: 20.07, Mean Reward: 1.05, Median Reward: 2.00, Std Reward: 76.90
Episode: 94, step: 9, Pop: 5/5, Epsilon: 0.67, Mean Loss: 27.49, Median Loss: 27.49, Std Loss: 27.49, Mean Reward: 2.22, Median Reward: 2.00, Std Reward: 153.10
Episode: 95, step: 9, Pop: 5/5, Epsilon: 0.67, Mean Loss: 29.97, Median Loss: 29.97, Std Loss: 29.97, Mean Reward: 1.14, Median Reward: 2.00, Std Reward: 88.80
Episode: 96, step: 9, Pop: 5/5, Epsilon: 0.66, Mean Loss: 24.89, Median Loss: 24.89, Std Loss: 24.89, Mean Reward: -0.62, Median Reward: 0.00, Std Reward: -51.10
Episode: 97, step: 9, Pop: 6/5, Epsilon: 0.66, Mean Loss: 33.21, Median Loss: 33.21, Std Loss: 33.21, Mean Reward: 1.42, Median Reward: 2.00, Std Reward: 116.60
Episode: 98, step: 9, Pop: 6/5, Epsilon: 0.65, Mean Loss: 30.23, Median Loss: 30.23, Std Loss: 30.23, Mean Reward: 0.03, Median Reward: 2.00, Std Reward: 2.30
Episode: 99, step: 9, Pop: 7/5, Epsilon: 0.65, Mean Loss: 39.62, Median Loss: 39.62, Std Loss: 39.62, Mean Reward: 0.20, Median Reward: 0.00, Std Reward: 16.90
Episode: 100, step: 9, Pop: 8/5, Epsilon: 0.65, Mean Loss: 18.92, Median Loss: 18.92, Std Loss: 18.92, Mean Reward: 0.07, Median Reward: 2.00, Std Reward: 6.10
Episode: 101, step: 9, Pop: 7/5, Epsilon: 0.65, Mean Loss: 26.97, Median Loss: 26.97, Std Loss: 26.97, Mean Reward: 0.01, Median Reward: 2.00, Std Reward: 0.40
Episode: 102, step: 9, Pop: 5/5, Epsilon: 0.64, Mean Loss: 27.83, Median Loss: 27.83, Std Loss: 27.83, Mean Reward: 1.79, Median Reward: 2.00, Std Reward: 137.70
Episode: 103, step: 9, Pop: 8/5, Epsilon: 0.64, Mean Loss: 19.12, Median Loss: 19.12, Std Loss: 19.12, Mean Reward: 2.34, Median Reward: 2.00, Std Reward: 198.80
Episode: 104, step: 9, Pop: 6/5, Epsilon: 0.64, Mean Loss: 22.81, Median Loss: 22.81, Std Loss: 22.81, Mean Reward: -0.06, Median Reward: 1.00, Std Reward: -5.30
Episode: 105, step: 9, Pop: 9/5, Epsilon: 0.64, Mean Loss: 28.03, Median Loss: 28.03, Std Loss: 28.03, Mean Reward: 3.86, Median Reward: 4.00, Std Reward: 355.20
Episode: 106, step: 9, Pop: 6/5, Epsilon: 0.63, Mean Loss: 15.36, Median Loss: 15.36, Std Loss: 15.36, Mean Reward: -1.56, Median Reward: 0.00, Std Reward: -125.00
Episode: 107, step: 9, Pop: 5/5, Epsilon: 0.63, Mean Loss: 20.87, Median Loss: 20.87, Std Loss: 20.87, Mean Reward: 0.80, Median Reward: 0.00, Std Reward: 65.60
Episode: 108, step: 9, Pop: 8/5, Epsilon: 0.63, Mean Loss: 23.97, Median Loss: 23.97, Std Loss: 23.97, Mean Reward: 0.87, Median Reward: 0.00, Std Reward: 80.70
Episode: 109, step: 9, Pop: 6/5, Epsilon: 0.62, Mean Loss: 17.93, Median Loss: 17.93, Std Loss: 17.93, Mean Reward: 1.17, Median Reward: 2.00, Std Reward: 91.40
Episode: 110, step: 9, Pop: 5/5, Epsilon: 0.62, Mean Loss: 21.55, Median Loss: 21.55, Std Loss: 21.55, Mean Reward: 0.35, Median Reward: 0.00, Std Reward: 27.90
Episode: 111, step: 9, Pop: 5/5, Epsilon: 0.62, Mean Loss: 28.19, Median Loss: 28.19, Std Loss: 28.19, Mean Reward: -0.03, Median Reward: 0.00, Std Reward: -2.00
Episode: 112, step: 9, Pop: 9/5, Epsilon: 0.62, Mean Loss: 27.59, Median Loss: 27.59, Std Loss: 27.59, Mean Reward: 0.04, Median Reward: 2.00, Std Reward: 4.10
Episode: 113, step: 9, Pop: 8/5, Epsilon: 0.61, Mean Loss: 16.96, Median Loss: 16.96, Std Loss: 16.96, Mean Reward: 1.86, Median Reward: 2.00, Std Reward: 154.40
Episode: 114, step: 9, Pop: 5/5, Epsilon: 0.61, Mean Loss: 33.93, Median Loss: 33.93, Std Loss: 33.93, Mean Reward: -0.61, Median Reward: 0.00, Std Reward: -50.10
Episode: 115, step: 9, Pop: 6/5, Epsilon: 0.61, Mean Loss: 16.98, Median Loss: 16.98, Std Loss: 16.98, Mean Reward: -0.42, Median Reward: 2.00, Std Reward: -30.90
Episode: 116, step: 9, Pop: 4/5, Epsilon: 0.61, Mean Loss: 17.56, Median Loss: 17.56, Std Loss: 17.56, Mean Reward: 2.29, Median Reward: 2.00, Std Reward: 146.70
Episode: 117, step: 9, Pop: 6/5, Epsilon: 0.60, Mean Loss: 17.33, Median Loss: 17.33, Std Loss: 17.33, Mean Reward: 2.42, Median Reward: 4.00, Std Reward: 191.10
Episode: 118, step: 9, Pop: 9/5, Epsilon: 0.60, Mean Loss: 23.89, Median Loss: 23.89, Std Loss: 23.89, Mean Reward: 0.34, Median Reward: 2.00, Std Reward: 31.90
Episode: 119, step: 9, Pop: 7/5, Epsilon: 0.60, Mean Loss: 13.87, Median Loss: 13.87, Std Loss: 13.87, Mean Reward: 1.66, Median Reward: 2.00, Std Reward: 144.70
Episode: 120, step: 9, Pop: 8/5, Epsilon: 0.60, Mean Loss: 15.39, Median Loss: 15.39, Std Loss: 15.39, Mean Reward: 1.79, Median Reward: 2.00, Std Reward: 154.30
Episode: 121, step: 9, Pop: 7/5, Epsilon: 0.59, Mean Loss: 18.48, Median Loss: 18.48, Std Loss: 18.48, Mean Reward: 4.34, Median Reward: 4.00, Std Reward: 399.50
Episode: 122, step: 9, Pop: 9/5, Epsilon: 0.59, Mean Loss: 22.96, Median Loss: 22.96, Std Loss: 22.96, Mean Reward: 3.17, Median Reward: 2.00, Std Reward: 301.40
Episode: 123, step: 9, Pop: 6/5, Epsilon: 0.59, Mean Loss: 14.45, Median Loss: 14.45, Std Loss: 14.45, Mean Reward: 0.76, Median Reward: 2.00, Std Reward: 61.70
Episode: 124, step: 9, Pop: 7/5, Epsilon: 0.59, Mean Loss: 15.16, Median Loss: 15.16, Std Loss: 15.16, Mean Reward: 1.42, Median Reward: 2.00, Std Reward: 131.60
Episode: 125, step: 9, Pop: 9/5, Epsilon: 0.58, Mean Loss: 16.65, Median Loss: 16.65, Std Loss: 16.65, Mean Reward: -1.09, Median Reward: 0.00, Std Reward: -107.70
Episode: 126, step: 9, Pop: 8/5, Epsilon: 0.58, Mean Loss: 19.93, Median Loss: 19.93, Std Loss: 19.93, Mean Reward: 0.49, Median Reward: 2.00, Std Reward: 45.20
Episode: 127, step: 9, Pop: 8/5, Epsilon: 0.58, Mean Loss: 20.20, Median Loss: 20.20, Std Loss: 20.20, Mean Reward: 2.16, Median Reward: 2.00, Std Reward: 198.30
Episode: 128, step: 9, Pop: 8/5, Epsilon: 0.58, Mean Loss: 20.96, Median Loss: 20.96, Std Loss: 20.96, Mean Reward: -0.08, Median Reward: 2.00, Std Reward: -7.00
Episode: 129, step: 9, Pop: 5/5, Epsilon: 0.57, Mean Loss: 17.98, Median Loss: 17.98, Std Loss: 17.98, Mean Reward: 0.91, Median Reward: 2.00, Std Reward: 64.50
Episode: 130, step: 9, Pop: 9/5, Epsilon: 0.57, Mean Loss: 21.49, Median Loss: 21.49, Std Loss: 21.49, Mean Reward: 1.60, Median Reward: 2.00, Std Reward: 147.20
Episode: 131, step: 9, Pop: 4/5, Epsilon: 0.57, Mean Loss: 17.23, Median Loss: 17.23, Std Loss: 17.23, Mean Reward: 0.22, Median Reward: 2.00, Std Reward: 14.70
Episode: 132, step: 9, Pop: 7/5, Epsilon: 0.57, Mean Loss: 19.22, Median Loss: 19.22, Std Loss: 19.22, Mean Reward: 3.61, Median Reward: 2.00, Std Reward: 277.90
Episode: 133, step: 9, Pop: 7/5, Epsilon: 0.57, Mean Loss: 10.29, Median Loss: 10.29, Std Loss: 10.29, Mean Reward: 1.34, Median Reward: 2.00, Std Reward: 108.70
Episode: 134, step: 9, Pop: 8/5, Epsilon: 0.56, Mean Loss: 17.77, Median Loss: 17.77, Std Loss: 17.77, Mean Reward: 0.26, Median Reward: 2.00, Std Reward: 23.00
Episode: 135, step: 9, Pop: 4/5, Epsilon: 0.56, Mean Loss: 16.45, Median Loss: 16.45, Std Loss: 16.45, Mean Reward: -0.08, Median Reward: 0.00, Std Reward: -6.10
Episode: 136, step: 9, Pop: 8/5, Epsilon: 0.56, Mean Loss: 25.41, Median Loss: 25.41, Std Loss: 25.41, Mean Reward: 2.79, Median Reward: 4.00, Std Reward: 259.90
Episode: 137, step: 9, Pop: 8/5, Epsilon: 0.55, Mean Loss: 13.80, Median Loss: 13.80, Std Loss: 13.80, Mean Reward: 0.46, Median Reward: 2.00, Std Reward: 38.10
Episode: 138, step: 9, Pop: 7/5, Epsilon: 0.55, Mean Loss: 24.92, Median Loss: 24.92, Std Loss: 24.92, Mean Reward: 2.43, Median Reward: 2.00, Std Reward: 204.40
