Episode: 0, step: 9, Pop: 8/5, Epsilon: 1.00, Mean Loss: 0.00, Median Loss: 0.00, Std Loss: 0.00, Mean Reward: -1.73, Median Reward: 0.95, Std Reward: -86.50
Episode: 34, step: 9, Pop: 7/5, Epsilon: 0.86, Mean Loss: 50.53, Median Loss: 50.53, Std Loss: 50.53, Mean Reward: 0.29, Median Reward: 0.95, Std Reward: 14.30
Episode: 35, step: 9, Pop: 8/5, Epsilon: 0.86, Mean Loss: 50.52, Median Loss: 50.52, Std Loss: 50.52, Mean Reward: -1.76, Median Reward: 0.95, Std Reward: -88.00
Episode: 36, step: 9, Pop: 9/5, Epsilon: 0.85, Mean Loss: 36.67, Median Loss: 36.67, Std Loss: 36.67, Mean Reward: -0.20, Median Reward: 0.95, Std Reward: -10.20
Episode: 37, step: 9, Pop: 7/5, Epsilon: 0.85, Mean Loss: 54.27, Median Loss: 54.27, Std Loss: 54.27, Mean Reward: -1.52, Median Reward: 0.95, Std Reward: -76.00
Episode: 38, step: 9, Pop: 6/5, Epsilon: 0.85, Mean Loss: 29.12, Median Loss: 29.12, Std Loss: 29.12, Mean Reward: -0.89, Median Reward: 0.35, Std Reward: -44.50
Episode: 39, step: 9, Pop: 5/5, Epsilon: 0.84, Mean Loss: 37.80, Median Loss: 37.80, Std Loss: 37.80, Mean Reward: -0.64, Median Reward: 0.95, Std Reward: -32.00
Episode: 40, step: 9, Pop: 6/5, Epsilon: 0.84, Mean Loss: 58.13, Median Loss: 58.13, Std Loss: 58.13, Mean Reward: -1.79, Median Reward: 0.45, Std Reward: -89.30
Episode: 41, step: 9, Pop: 6/5, Epsilon: 0.84, Mean Loss: 45.54, Median Loss: 45.54, Std Loss: 45.54, Mean Reward: -0.40, Median Reward: 0.95, Std Reward: -20.00
Episode: 42, step: 9, Pop: 8/5, Epsilon: 0.83, Mean Loss: 42.85, Median Loss: 42.85, Std Loss: 42.85, Mean Reward: -0.66, Median Reward: 0.95, Std Reward: -33.00
Episode: 43, step: 9, Pop: 8/5, Epsilon: 0.83, Mean Loss: 44.15, Median Loss: 44.15, Std Loss: 44.15, Mean Reward: 0.01, Median Reward: 0.95, Std Reward: 0.50
Episode: 44, step: 9, Pop: 8/5, Epsilon: 0.83, Mean Loss: 35.56, Median Loss: 35.56, Std Loss: 35.56, Mean Reward: -0.56, Median Reward: 0.95, Std Reward: -28.00
Episode: 45, step: 9, Pop: 8/5, Epsilon: 0.82, Mean Loss: 59.49, Median Loss: 59.49, Std Loss: 59.49, Mean Reward: -0.52, Median Reward: 0.95, Std Reward: -26.00
Episode: 46, step: 9, Pop: 9/5, Epsilon: 0.82, Mean Loss: 31.10, Median Loss: 31.10, Std Loss: 31.10, Mean Reward: -0.73, Median Reward: 0.95, Std Reward: -36.50
Episode: 47, step: 9, Pop: 6/5, Epsilon: 0.82, Mean Loss: 40.58, Median Loss: 40.58, Std Loss: 40.58, Mean Reward: -1.03, Median Reward: 0.45, Std Reward: -51.50
Episode: 48, step: 9, Pop: 6/5, Epsilon: 0.81, Mean Loss: 72.86, Median Loss: 72.86, Std Loss: 72.86, Mean Reward: -0.90, Median Reward: 0.95, Std Reward: -45.20
Episode: 49, step: 9, Pop: 8/5, Epsilon: 0.81, Mean Loss: 66.00, Median Loss: 66.00, Std Loss: 66.00, Mean Reward: -1.12, Median Reward: 0.95, Std Reward: -56.10
Episode: 50, step: 9, Pop: 7/5, Epsilon: 0.80, Mean Loss: 55.93, Median Loss: 55.93, Std Loss: 55.93, Mean Reward: -1.64, Median Reward: -0.05, Std Reward: -82.00
Episode: 51, step: 9, Pop: 6/5, Epsilon: 0.80, Mean Loss: 55.65, Median Loss: 55.65, Std Loss: 55.65, Mean Reward: -0.07, Median Reward: 0.95, Std Reward: -3.40
Episode: 52, step: 9, Pop: 8/5, Epsilon: 0.80, Mean Loss: 54.61, Median Loss: 54.61, Std Loss: 54.61, Mean Reward: -2.45, Median Reward: 0.70, Std Reward: -122.50
Episode: 53, step: 9, Pop: 8/5, Epsilon: 0.80, Mean Loss: 24.00, Median Loss: 24.00, Std Loss: 24.00, Mean Reward: -1.33, Median Reward: 0.45, Std Reward: -66.30
Episode: 54, step: 9, Pop: 5/5, Epsilon: 0.79, Mean Loss: 64.54, Median Loss: 64.54, Std Loss: 64.54, Mean Reward: -1.04, Median Reward: 0.45, Std Reward: -52.00
Episode: 55, step: 9, Pop: 4/5, Epsilon: 0.79, Mean Loss: 32.04, Median Loss: 32.04, Std Loss: 32.04, Mean Reward: 1.69, Median Reward: 0.95, Std Reward: 84.40
Episode: 56, step: 9, Pop: 6/5, Epsilon: 0.79, Mean Loss: 53.07, Median Loss: 53.07, Std Loss: 53.07, Mean Reward: -0.54, Median Reward: 0.70, Std Reward: -27.20
Episode: 57, step: 9, Pop: 7/5, Epsilon: 0.78, Mean Loss: 44.61, Median Loss: 44.61, Std Loss: 44.61, Mean Reward: -1.93, Median Reward: 0.45, Std Reward: -96.50
Episode: 58, step: 9, Pop: 10/5, Epsilon: 0.78, Mean Loss: 56.69, Median Loss: 56.69, Std Loss: 56.69, Mean Reward: -2.57, Median Reward: 0.95, Std Reward: -128.50
Episode: 59, step: 9, Pop: 8/5, Epsilon: 0.77, Mean Loss: 49.81, Median Loss: 49.81, Std Loss: 49.81, Mean Reward: -1.26, Median Reward: 0.45, Std Reward: -63.00
Episode: 60, step: 9, Pop: 7/5, Epsilon: 0.77, Mean Loss: 38.87, Median Loss: 38.87, Std Loss: 38.87, Mean Reward: -0.08, Median Reward: 0.95, Std Reward: -4.00
Episode: 61, step: 9, Pop: 7/5, Epsilon: 0.77, Mean Loss: 31.25, Median Loss: 31.25, Std Loss: 31.25, Mean Reward: -1.50, Median Reward: -0.05, Std Reward: -75.20
Episode: 62, step: 9, Pop: 10/5, Epsilon: 0.77, Mean Loss: 29.05, Median Loss: 29.05, Std Loss: 29.05, Mean Reward: -2.42, Median Reward: 0.45, Std Reward: -121.10
Episode: 63, step: 9, Pop: 6/5, Epsilon: 0.76, Mean Loss: 48.98, Median Loss: 48.98, Std Loss: 48.98, Mean Reward: -1.49, Median Reward: 0.45, Std Reward: -74.50
Episode: 64, step: 9, Pop: 9/5, Epsilon: 0.76, Mean Loss: 42.67, Median Loss: 42.67, Std Loss: 42.67, Mean Reward: -2.06, Median Reward: 0.95, Std Reward: -103.00
Episode: 65, step: 9, Pop: 7/5, Epsilon: 0.76, Mean Loss: 33.28, Median Loss: 33.28, Std Loss: 33.28, Mean Reward: -1.25, Median Reward: 0.45, Std Reward: -62.50
Episode: 66, step: 9, Pop: 8/5, Epsilon: 0.75, Mean Loss: 39.97, Median Loss: 39.97, Std Loss: 39.97, Mean Reward: -0.92, Median Reward: 0.95, Std Reward: -46.00
Episode: 67, step: 9, Pop: 6/5, Epsilon: 0.75, Mean Loss: 33.91, Median Loss: 33.91, Std Loss: 33.91, Mean Reward: 0.53, Median Reward: 0.95, Std Reward: 26.50
Episode: 68, step: 9, Pop: 8/5, Epsilon: 0.75, Mean Loss: 67.77, Median Loss: 67.77, Std Loss: 67.77, Mean Reward: -2.24, Median Reward: 0.45, Std Reward: -112.00
Episode: 69, step: 9, Pop: 6/5, Epsilon: 0.74, Mean Loss: 40.21, Median Loss: 40.21, Std Loss: 40.21, Mean Reward: 0.13, Median Reward: 0.95, Std Reward: 6.50
Episode: 70, step: 9, Pop: 7/5, Epsilon: 0.74, Mean Loss: 47.25, Median Loss: 47.25, Std Loss: 47.25, Mean Reward: -3.01, Median Reward: -8.05, Std Reward: -150.50
Episode: 71, step: 9, Pop: 7/5, Epsilon: 0.73, Mean Loss: 56.11, Median Loss: 56.11, Std Loss: 56.11, Mean Reward: -0.09, Median Reward: 0.95, Std Reward: -4.70
Episode: 72, step: 9, Pop: 8/5, Epsilon: 0.73, Mean Loss: 40.99, Median Loss: 40.99, Std Loss: 40.99, Mean Reward: -1.47, Median Reward: 0.95, Std Reward: -73.50
Episode: 73, step: 9, Pop: 6/5, Epsilon: 0.73, Mean Loss: 39.44, Median Loss: 39.44, Std Loss: 39.44, Mean Reward: -1.83, Median Reward: 0.70, Std Reward: -91.50
Episode: 74, step: 9, Pop: 5/5, Epsilon: 0.73, Mean Loss: 58.57, Median Loss: 58.57, Std Loss: 58.57, Mean Reward: 0.47, Median Reward: 0.70, Std Reward: 23.50
Episode: 75, step: 9, Pop: 7/5, Epsilon: 0.72, Mean Loss: 48.31, Median Loss: 48.31, Std Loss: 48.31, Mean Reward: 0.35, Median Reward: 0.95, Std Reward: 17.50
Episode: 76, step: 9, Pop: 8/5, Epsilon: 0.72, Mean Loss: 41.29, Median Loss: 41.29, Std Loss: 41.29, Mean Reward: -1.04, Median Reward: 0.70, Std Reward: -52.00
Episode: 77, step: 9, Pop: 7/5, Epsilon: 0.72, Mean Loss: 35.79, Median Loss: 35.79, Std Loss: 35.79, Mean Reward: -2.99, Median Reward: -4.05, Std Reward: -149.30
Episode: 78, step: 9, Pop: 8/5, Epsilon: 0.71, Mean Loss: 43.39, Median Loss: 43.39, Std Loss: 43.39, Mean Reward: -0.13, Median Reward: 0.95, Std Reward: -6.50
Episode: 79, step: 9, Pop: 6/5, Epsilon: 0.71, Mean Loss: 59.51, Median Loss: 59.51, Std Loss: 59.51, Mean Reward: 0.87, Median Reward: 0.95, Std Reward: 43.50
Episode: 80, step: 9, Pop: 9/5, Epsilon: 0.71, Mean Loss: 46.32, Median Loss: 46.32, Std Loss: 46.32, Mean Reward: -1.80, Median Reward: 0.95, Std Reward: -90.00
Episode: 81, step: 9, Pop: 6/5, Epsilon: 0.71, Mean Loss: 29.49, Median Loss: 29.49, Std Loss: 29.49, Mean Reward: 0.41, Median Reward: 0.95, Std Reward: 20.50
Episode: 82, step: 9, Pop: 7/5, Epsilon: 0.70, Mean Loss: 38.77, Median Loss: 38.77, Std Loss: 38.77, Mean Reward: -0.64, Median Reward: 0.70, Std Reward: -31.90
Episode: 83, step: 9, Pop: 5/5, Epsilon: 0.70, Mean Loss: 52.96, Median Loss: 52.96, Std Loss: 52.96, Mean Reward: -0.12, Median Reward: 0.95, Std Reward: -5.80
Episode: 84, step: 9, Pop: 9/5, Epsilon: 0.70, Mean Loss: 37.01, Median Loss: 37.01, Std Loss: 37.01, Mean Reward: 0.50, Median Reward: 0.95, Std Reward: 25.00
Episode: 85, step: 9, Pop: 5/5, Epsilon: 0.69, Mean Loss: 32.75, Median Loss: 32.75, Std Loss: 32.75, Mean Reward: 0.92, Median Reward: 0.45, Std Reward: 46.00
Episode: 86, step: 9, Pop: 8/5, Epsilon: 0.69, Mean Loss: 44.78, Median Loss: 44.78, Std Loss: 44.78, Mean Reward: -2.81, Median Reward: 0.45, Std Reward: -140.50
Episode: 87, step: 9, Pop: 4/5, Epsilon: 0.69, Mean Loss: 48.79, Median Loss: 48.79, Std Loss: 48.79, Mean Reward: 0.29, Median Reward: 0.45, Std Reward: 14.30
Episode: 88, step: 9, Pop: 8/5, Epsilon: 0.68, Mean Loss: 61.05, Median Loss: 61.05, Std Loss: 61.05, Mean Reward: -1.85, Median Reward: 0.95, Std Reward: -92.70
Episode: 89, step: 9, Pop: 9/5, Epsilon: 0.68, Mean Loss: 46.09, Median Loss: 46.09, Std Loss: 46.09, Mean Reward: -2.18, Median Reward: 0.95, Std Reward: -109.00
Episode: 90, step: 9, Pop: 8/5, Epsilon: 0.68, Mean Loss: 52.84, Median Loss: 52.84, Std Loss: 52.84, Mean Reward: -1.54, Median Reward: 0.45, Std Reward: -76.90
Episode: 91, step: 9, Pop: 8/5, Epsilon: 0.67, Mean Loss: 39.42, Median Loss: 39.42, Std Loss: 39.42, Mean Reward: -1.56, Median Reward: 0.45, Std Reward: -78.20
Episode: 92, step: 9, Pop: 5/5, Epsilon: 0.67, Mean Loss: 41.21, Median Loss: 41.21, Std Loss: 41.21, Mean Reward: 0.23, Median Reward: 0.70, Std Reward: 11.60
Episode: 93, step: 9, Pop: 7/5, Epsilon: 0.67, Mean Loss: 39.47, Median Loss: 39.47, Std Loss: 39.47, Mean Reward: -0.65, Median Reward: 0.95, Std Reward: -32.50
Episode: 94, step: 9, Pop: 4/5, Epsilon: 0.67, Mean Loss: 64.85, Median Loss: 64.85, Std Loss: 64.85, Mean Reward: 0.29, Median Reward: 0.95, Std Reward: 14.60
Episode: 95, step: 9, Pop: 7/5, Epsilon: 0.66, Mean Loss: 32.59, Median Loss: 32.59, Std Loss: 32.59, Mean Reward: -1.31, Median Reward: 0.00, Std Reward: -65.30
Episode: 96, step: 9, Pop: 8/5, Epsilon: 0.66, Mean Loss: 45.75, Median Loss: 45.75, Std Loss: 45.75, Mean Reward: -1.01, Median Reward: 0.95, Std Reward: -50.50
Episode: 97, step: 9, Pop: 9/5, Epsilon: 0.66, Mean Loss: 51.77, Median Loss: 51.77, Std Loss: 51.77, Mean Reward: -0.41, Median Reward: 0.95, Std Reward: -20.50
Episode: 98, step: 9, Pop: 8/5, Epsilon: 0.66, Mean Loss: 29.32, Median Loss: 29.32, Std Loss: 29.32, Mean Reward: -1.86, Median Reward: 0.45, Std Reward: -93.20
Episode: 99, step: 9, Pop: 8/5, Epsilon: 0.65, Mean Loss: 46.37, Median Loss: 46.37, Std Loss: 46.37, Mean Reward: -1.38, Median Reward: 0.45, Std Reward: -69.00
Episode: 100, step: 9, Pop: 10/5, Epsilon: 0.65, Mean Loss: 52.15, Median Loss: 52.15, Std Loss: 52.15, Mean Reward: -2.12, Median Reward: 0.95, Std Reward: -106.20
Episode: 101, step: 9, Pop: 7/5, Epsilon: 0.65, Mean Loss: 51.58, Median Loss: 51.58, Std Loss: 51.58, Mean Reward: 0.66, Median Reward: 0.95, Std Reward: 33.00
Episode: 102, step: 9, Pop: 9/5, Epsilon: 0.64, Mean Loss: 55.65, Median Loss: 55.65, Std Loss: 55.65, Mean Reward: -1.42, Median Reward: 0.45, Std Reward: -71.10
Episode: 103, step: 9, Pop: 6/5, Epsilon: 0.64, Mean Loss: 39.53, Median Loss: 39.53, Std Loss: 39.53, Mean Reward: -0.84, Median Reward: 0.70, Std Reward: -42.00
Episode: 104, step: 9, Pop: 5/5, Epsilon: 0.64, Mean Loss: 55.69, Median Loss: 55.69, Std Loss: 55.69, Mean Reward: 0.24, Median Reward: 0.95, Std Reward: 12.00
Episode: 105, step: 9, Pop: 6/5, Epsilon: 0.64, Mean Loss: 60.20, Median Loss: 60.20, Std Loss: 60.20, Mean Reward: 0.01, Median Reward: 0.95, Std Reward: 0.50
Episode: 106, step: 9, Pop: 7/5, Epsilon: 0.63, Mean Loss: 61.22, Median Loss: 61.22, Std Loss: 61.22, Mean Reward: -2.52, Median Reward: -0.05, Std Reward: -125.90
Episode: 107, step: 9, Pop: 8/5, Epsilon: 0.63, Mean Loss: 47.85, Median Loss: 47.85, Std Loss: 47.85, Mean Reward: -0.15, Median Reward: 0.70, Std Reward: -7.60
Episode: 108, step: 9, Pop: 6/5, Epsilon: 0.63, Mean Loss: 42.54, Median Loss: 42.54, Std Loss: 42.54, Mean Reward: 0.89, Median Reward: 0.95, Std Reward: 44.50
Episode: 109, step: 9, Pop: 8/5, Epsilon: 0.62, Mean Loss: 42.98, Median Loss: 42.98, Std Loss: 42.98, Mean Reward: 0.37, Median Reward: 0.95, Std Reward: 18.60
Episode: 110, step: 9, Pop: 5/5, Epsilon: 0.62, Mean Loss: 47.94, Median Loss: 47.94, Std Loss: 47.94, Mean Reward: -1.31, Median Reward: 0.45, Std Reward: -65.50
Episode: 111, step: 9, Pop: 8/5, Epsilon: 0.62, Mean Loss: 54.56, Median Loss: 54.56, Std Loss: 54.56, Mean Reward: -1.68, Median Reward: 0.95, Std Reward: -84.00
Episode: 112, step: 9, Pop: 6/5, Epsilon: 0.62, Mean Loss: 59.22, Median Loss: 59.22, Std Loss: 59.22, Mean Reward: 0.33, Median Reward: 0.95, Std Reward: 16.50
Episode: 113, step: 9, Pop: 8/5, Epsilon: 0.62, Mean Loss: 33.68, Median Loss: 33.68, Std Loss: 33.68, Mean Reward: -0.29, Median Reward: 0.95, Std Reward: -14.50
Episode: 114, step: 9, Pop: 7/5, Epsilon: 0.61, Mean Loss: 58.97, Median Loss: 58.97, Std Loss: 58.97, Mean Reward: 0.53, Median Reward: 0.95, Std Reward: 26.50
Episode: 115, step: 9, Pop: 8/5, Epsilon: 0.61, Mean Loss: 40.19, Median Loss: 40.19, Std Loss: 40.19, Mean Reward: -0.97, Median Reward: 0.95, Std Reward: -48.40
Episode: 116, step: 9, Pop: 7/5, Epsilon: 0.61, Mean Loss: 46.49, Median Loss: 46.49, Std Loss: 46.49, Mean Reward: 0.68, Median Reward: 0.70, Std Reward: 34.10
Episode: 117, step: 9, Pop: 8/5, Epsilon: 0.60, Mean Loss: 34.01, Median Loss: 34.01, Std Loss: 34.01, Mean Reward: -2.00, Median Reward: 0.95, Std Reward: -100.00
Episode: 118, step: 9, Pop: 9/5, Epsilon: 0.60, Mean Loss: 46.87, Median Loss: 46.87, Std Loss: 46.87, Mean Reward: -0.66, Median Reward: 0.95, Std Reward: -33.00
Episode: 119, step: 9, Pop: 7/5, Epsilon: 0.60, Mean Loss: 49.55, Median Loss: 49.55, Std Loss: 49.55, Mean Reward: 0.17, Median Reward: 0.70, Std Reward: 8.50
Episode: 120, step: 9, Pop: 6/5, Epsilon: 0.60, Mean Loss: 50.01, Median Loss: 50.01, Std Loss: 50.01, Mean Reward: 0.83, Median Reward: 0.95, Std Reward: 41.30
Episode: 121, step: 9, Pop: 6/5, Epsilon: 0.60, Mean Loss: 58.68, Median Loss: 58.68, Std Loss: 58.68, Mean Reward: 0.47, Median Reward: 0.95, Std Reward: 23.50
Episode: 122, step: 9, Pop: 9/5, Epsilon: 0.59, Mean Loss: 30.80, Median Loss: 30.80, Std Loss: 30.80, Mean Reward: -0.81, Median Reward: 0.45, Std Reward: -40.70
Episode: 123, step: 9, Pop: 7/5, Epsilon: 0.59, Mean Loss: 59.93, Median Loss: 59.93, Std Loss: 59.93, Mean Reward: -0.26, Median Reward: 0.25, Std Reward: -12.90
Episode: 124, step: 9, Pop: 6/5, Epsilon: 0.59, Mean Loss: 54.31, Median Loss: 54.31, Std Loss: 54.31, Mean Reward: 1.70, Median Reward: 0.95, Std Reward: 85.00
Episode: 125, step: 9, Pop: 5/5, Epsilon: 0.58, Mean Loss: 50.84, Median Loss: 50.84, Std Loss: 50.84, Mean Reward: 1.63, Median Reward: 1.45, Std Reward: 81.50
Episode: 126, step: 9, Pop: 6/5, Epsilon: 0.58, Mean Loss: 63.39, Median Loss: 63.39, Std Loss: 63.39, Mean Reward: 1.41, Median Reward: 1.45, Std Reward: 70.50
Episode: 127, step: 9, Pop: 3/5, Epsilon: 0.58, Mean Loss: 29.26, Median Loss: 29.26, Std Loss: 29.26, Mean Reward: 0.81, Median Reward: 0.95, Std Reward: 40.50
Episode: 128, step: 9, Pop: 8/5, Epsilon: 0.58, Mean Loss: 60.42, Median Loss: 60.42, Std Loss: 60.42, Mean Reward: 0.08, Median Reward: 0.95, Std Reward: 3.80
Episode: 129, step: 9, Pop: 6/5, Epsilon: 0.57, Mean Loss: 47.32, Median Loss: 47.32, Std Loss: 47.32, Mean Reward: 1.16, Median Reward: 0.95, Std Reward: 58.00
Episode: 130, step: 9, Pop: 6/5, Epsilon: 0.57, Mean Loss: 43.23, Median Loss: 43.23, Std Loss: 43.23, Mean Reward: -1.61, Median Reward: -0.05, Std Reward: -80.70
Episode: 131, step: 9, Pop: 7/5, Epsilon: 0.57, Mean Loss: 39.98, Median Loss: 39.98, Std Loss: 39.98, Mean Reward: 0.34, Median Reward: 0.95, Std Reward: 17.00
Episode: 132, step: 9, Pop: 8/5, Epsilon: 0.57, Mean Loss: 29.30, Median Loss: 29.30, Std Loss: 29.30, Mean Reward: -0.82, Median Reward: 0.95, Std Reward: -41.00
Episode: 133, step: 9, Pop: 9/5, Epsilon: 0.57, Mean Loss: 54.42, Median Loss: 54.42, Std Loss: 54.42, Mean Reward: -0.03, Median Reward: 0.95, Std Reward: -1.70
Episode: 134, step: 9, Pop: 5/5, Epsilon: 0.56, Mean Loss: 48.41, Median Loss: 48.41, Std Loss: 48.41, Mean Reward: 0.52, Median Reward: 0.95, Std Reward: 26.20
Episode: 135, step: 9, Pop: 6/5, Epsilon: 0.56, Mean Loss: 52.90, Median Loss: 52.90, Std Loss: 52.90, Mean Reward: -1.29, Median Reward: 0.45, Std Reward: -64.50
Episode: 136, step: 9, Pop: 7/5, Epsilon: 0.56, Mean Loss: 60.53, Median Loss: 60.53, Std Loss: 60.53, Mean Reward: -0.55, Median Reward: 0.95, Std Reward: -27.30
Episode: 137, step: 9, Pop: 8/5, Epsilon: 0.55, Mean Loss: 51.87, Median Loss: 51.87, Std Loss: 51.87, Mean Reward: -1.30, Median Reward: 0.95, Std Reward: -65.00
Episode: 138, step: 9, Pop: 8/5, Epsilon: 0.55, Mean Loss: 41.81, Median Loss: 41.81, Std Loss: 41.81, Mean Reward: -1.85, Median Reward: 0.45, Std Reward: -92.50
